,year,province,myopia_rate_urban,myopia_rate_rural
0,1998,Anhui,0.4970497147423492,0.2712569801636972
1,1998,Beijing,0.5060714135467234,0.293953668949226
2,1998,Chongqing,0.43807379299793336,0.24525705166213174
3,1998,Fujian,0.5016180253422964,0.29498935362066053
4,1998,Gansu,0.4617910225903536,0.3262453313592634
5,1998,Guangdong,0.43091470412930377,0.2771032257230187
6,1998,Guangxi,0.39127848930140424,0.27785843856341624
7,1998,Guizhou,0.40138473954478926,0.2857847811404155
8,1998,Hainan,0.3830346236471326,0.2753165560151322
9,1998,Hebei,0.48601898625273715,0.32634836773606307
10,1998,Heilongjiang,0.4076875729335073,0.274690945395104
11,1998,Henan,0.45900210611285125,0.35116577939018073
12,1998,Hubei,0.47813853451720256,0.3420983763105711
13,1998,Hunan,0.4577751138638612,0.33966225980910886
14,1998,Inner Mongolia,0.4489355447472278,0.31597375363382435
15,1998,Jiangsu,0.515951444277636,0.3819262772192123
16,1998,Jiangxi,0.46677787060869613,0.341255320101872
17,1998,Jilin,0.38783136609406355,0.2755995905241707
18,1998,Liaoning,0.41418384515804724,0.26998707123898497
19,1998,Ningxia,0.4462200519706693,0.3400580765735977
20,1998,Qinghai,0.4301107474262429,0.32669390538817034
21,1998,Shaanxi,0.4590335711113849,0.3417559661333576
22,1998,Shandong,0.473029347096287,0.32403989197340144
23,1998,Shanghai,0.5490490598091092,0.40420293507581206
24,1998,Shanxi,0.4443881734756774,0.3093672894503009
25,1998,Sichuan,0.45604980206834733,0.3107596953564688
26,1998,Tianjin,0.4932302880585809,0.31120327157331695
27,1998,Tibet,0.4569524447083638,0.3481125074459862
28,1998,Xinjiang,0.447231718557254,0.3425277841299434
29,1998,Yunnan,0.42582742679461844,0.29758164929392666
30,1998,Zhejiang,0.5289439912669212,0.38370031995614085
31,1999,Anhui,0.4945451890928728,0.36094370193395264
32,1999,Beijing,0.5118271276987921,0.3227073729199481
33,1999,Chongqing,0.45665022769877134,0.28599851823705524
34,1999,Fujian,0.5099779481851056,0.34619809789910644
35,1999,Gansu,0.47409206340723437,0.31544759505412634
36,1999,Guangdong,0.458247136810432,0.27576523063659564
37,1999,Guangxi,0.42811967416556684,0.2806154006087219
38,1999,Guizhou,0.4180886656504358,0.27880994688188204
39,1999,Hainan,0.41431564520356884,0.275408685368891
40,1999,Hebei,0.48601898625273715,0.32634836773606307
41,1999,Heilongjiang,0.4101181398632738,0.2813007248511936
42,1999,Henan,0.4561260325022536,0.33840997953788243
43,1999,Hubei,0.47858277659786963,0.3442220711678422
44,1999,Hunan,0.467695483935997,0.33350509742986306
45,1999,Inner Mongolia,0.45122901996708253,0.3187710337590238
46,1999,Jiangsu,0.5149709426983824,0.38079927879284675
47,1999,Jiangxi,0.4714919236491721,0.3341004277581471
48,1999,Jilin,0.40148560963625196,0.2804009758102664
49,1999,Liaoning,0.42255671373980624,0.2790013144098081
50,1999,Ningxia,0.4532363136706268,0.3298989324184089
51,1999,Qinghai,0.44045547347158037,0.3227798220787183
52,1999,Shaanxi,0.46550224931749207,0.33333183274340533
53,1999,Shandong,0.47302934709628713,0.32403989197340144
54,1999,Shanghai,0.54807904124445,0.40320557683346325
55,1999,Shanxi,0.44432560991902337,0.3102368045075958
56,1999,Sichuan,0.46569130934709907,0.298021683787817
57,1999,Tianjin,0.49323028805858093,0.311203271573317
58,1999,Tibet,0.453869762697901,0.3386365952040874
59,1999,Xinjiang,0.4538856444502087,0.33591618463736933
60,1999,Yunnan,0.44098534256350724,0.2906818356574913
61,1999,Zhejiang,0.5280409673218743,0.3826853640652637
62,2000,Anhui,0.48709590185544543,0.3751256794032221
63,2000,Beijing,0.5147966346534929,0.2666306549816562
64,2000,Chongqing,0.4459766630555011,0.32809615218399507
65,2000,Fujian,0.5444217128395248,0.4314409994857088
66,2000,Gansu,0.5048039166980427,0.38473594603961064
67,2000,Guangdong,0.4485120281103222,0.3101478460790792
68,2000,Guangxi,0.39139764483562717,0.2779505454516451
69,2000,Guizhou,0.3327511791232164,0.23559054300550802
70,2000,Hainan,0.3251515019192419,0.22974389784109253
71,2000,Hebei,0.4783081360918482,0.3572306804412773
72,2000,Heilongjiang,0.3682066641192142,0.27115259676995374
73,2000,Henan,0.4484504434969748,0.3492867742223639
74,2000,Hubei,0.47341355108927546,0.3585911949820129
75,2000,Hunan,0.43909938379529034,0.32852315787637376
76,2000,Inner Mongolia,0.40327907878347763,0.3085594235608366
77,2000,Jiangsu,0.5374419428508287,0.42341074334408974
78,2000,Jiangxi,0.45826157324101907,0.35543077205919155
79,2000,Jilin,0.35659149359791864,0.25734298154992924
80,2000,Liaoning,0.3955260595862509,0.2781233736642561
81,2000,Ningxia,0.392698629118996,0.296104633564514
82,2000,Qinghai,0.41362780562268886,0.31260160369680984
83,2000,Shaanxi,0.44914032540206555,0.33855332601545773
84,2000,Shandong,0.5326376439428663,0.423979381895273
85,2000,Shanghai,0.5331913993597522,0.4111559789690757
86,2000,Shanxi,0.4387771671639617,0.33686294162478436
87,2000,Sichuan,0.5075687073422672,0.3914901252150587
88,2000,Tianjin,0.43516770146954065,0.2997943112956895
89,2000,Tibet,0.40815013320224114,0.3097697834911802
90,2000,Xinjiang,0.4535242508022625,0.3515585337995041
91,2000,Yunnan,0.5013049039106405,0.38488502378093203
92,2000,Zhejiang,0.5569740930927832,0.4305210452437911
93,2001,Anhui,0.49339818269294666,0.3603447312182048
94,2001,Beijing,0.50817827353862,0.3061192514197764
95,2001,Chongqing,0.44788134566300064,0.27105396132736326
96,2001,Fujian,0.5031401283179783,0.35519836798732324
97,2001,Gansu,0.4651272057315262,0.3178728323663538
98,2001,Guangdong,0.44330020914708457,0.24405626838648178
99,2001,Guangxi,0.42982827397491835,0.2368963161787562
100,2001,Guizhou,0.42019369632841796,0.25009837583339106
101,2001,Hainan,0.41568819560732095,0.23261975685548417
102,2001,Hebei,0.48601898625273715,0.3019422842028634
103,2001,Heilongjiang,0.4134418959016019,0.26562734800374094
104,2001,Henan,0.4547844943949052,0.3065895051258455
105,2001,Hubei,0.47980183744376986,0.3441442346752101
106,2001,Hunan,0.46828882517750586,0.3301170111480201
107,2001,Inner Mongolia,0.4527302490590419,0.2967086916845623
108,2001,Jiangsu,0.5142003519554484,0.3803582913206682
109,2001,Jiangxi,0.4708851307476353,0.33281251462353945
110,2001,Jilin,0.40868480906093907,0.264438786278527
111,2001,Liaoning,0.42744205949437386,0.2802133281325361
112,2001,Ningxia,0.4530000640599792,0.3242130604565635
113,2001,Qinghai,0.4412341257692098,0.3189609295021124
114,2001,Shaanxi,0.4653599443488789,0.32901782452090633
115,2001,Shandong,0.47302934709628713,0.2999331653374208
116,2001,Shanghai,0.547293363724314,0.4029865107247747
117,2001,Shanxi,0.4446133468802233,0.286771084464656
118,2001,Sichuan,0.4645121920948799,0.27621981699610093
119,2001,Tianjin,0.49323028805858093,0.28771091752818895
120,2001,Tibet,0.4551433023251332,0.3275863819784023
121,2001,Xinjiang,0.45261425194490196,0.32860675859718447
122,2001,Yunnan,0.45218172669470624,0.2812829200106007
123,2001,Zhejiang,0.5132199088552889,0.3736346420672476
124,2002,Anhui,0.5072135952179373,0.3861720087759182
125,2002,Beijing,0.5272177574029013,0.3385078773850235
126,2002,Chongqing,0.47657159301391555,0.2375808940030254
127,2002,Fujian,0.5414910670473078,0.28639125134558885
128,2002,Gansu,0.5193168601553013,0.2601572770109975
129,2002,Guangdong,0.5168102141889908,0.24566371433492903
130,2002,Guangxi,0.5121470576778226,0.24980293360542558
131,2002,Guizhou,0.49421763085233383,0.27275741697198513
132,2002,Hainan,0.4292912465555875,0.2484008259103637
133,2002,Hebei,0.5065870060741807,0.33409745259986634
134,2002,Heilongjiang,0.4342970467254435,0.2980261086520495
135,2002,Henan,0.4786122626998904,0.33479779281810895
136,2002,Hubei,0.4862759286179792,0.36186735802357
137,2002,Hunan,0.4815372708818607,0.34774515624628427
138,2002,Inner Mongolia,0.4765842996494329,0.33044539822355784
139,2002,Jiangsu,0.5267648473145713,0.4058104229108317
140,2002,Jiangxi,0.4783928121161331,0.3510206454723398
141,2002,Jilin,0.42746008042654754,0.2895558577078669
142,2002,Liaoning,0.4599649285316367,0.3191887425774198
143,2002,Ningxia,0.48794561492426747,0.36045728823251266
144,2002,Qinghai,0.46350129167282506,0.34013475642716573
145,2002,Shaanxi,0.49619251631655936,0.36170628962680973
146,2002,Shandong,0.49486751874109924,0.3332155216546277
147,2002,Shanghai,0.5592359714857971,0.4265962014397711
148,2002,Shanxi,0.46425041434128717,0.31467569049748434
149,2002,Sichuan,0.492515439745583,0.30776527445936747
150,2002,Tianjin,0.5132030597966808,0.3199518608275512
151,2002,Tibet,0.47825807308896157,0.3461420893654686
152,2002,Xinjiang,0.46836025511454643,0.34230240750272983
153,2002,Yunnan,0.46210837987560643,0.28285367882000517
154,2002,Zhejiang,0.5393227417550938,0.4067901058808541
155,2003,Anhui,0.5021447226087816,0.3919096897142328
156,2003,Beijing,0.5267127689313295,0.3406123216650464
157,2003,Chongqing,0.4756525462358044,0.2976592605967568
158,2003,Fujian,0.5074477039359424,0.3696898159123909
159,2003,Gansu,0.5045311783242153,0.35124321973501554
160,2003,Guangdong,0.4570562327013554,0.2476701830598439
161,2003,Guangxi,0.43920757887440814,0.025803066223247136
162,2003,Guizhou,0.4348047186062078,0.02427399364233453
163,2003,Hainan,0.425192019062743,0.02491417772475339
164,2003,Hebei,0.5059782748712569,0.02646728584119269
165,2003,Heilongjiang,0.4363675713318154,0.026311093402460604
166,2003,Henan,0.48371690935417666,0.33666270076551763
167,2003,Hubei,0.4829559315103698,0.3665644781559828
168,2003,Hunan,0.47797011991011756,0.3372321213634747
169,2003,Inner Mongolia,0.47568340007519616,0.3323998368702694
170,2003,Jiangsu,0.5216932854467898,0.4120202314315195
171,2003,Jiangxi,0.4714106282660718,0.34275522198051805
172,2003,Jilin,0.43400447373590134,0.2935617440467081
173,2003,Liaoning,0.4615061225449705,0.32352195001297757
174,2003,Ningxia,0.48737705539314996,0.3525147079866562
175,2003,Qinghai,0.46378296607723163,0.3328622293831833
176,2003,Shaanxi,0.4960852652749154,0.3535976253240044
177,2003,Shandong,0.49429401816789453,0.3356176211829263
178,2003,Shanghai,0.554651533078191,0.43239866148890443
179,2003,Shanxi,0.4632458886719687,0.26403506811580085
180,2003,Sichuan,0.4846506966443419,0.2488850567147404
181,2003,Tianjin,0.5126029791399668,0.2707883034885077
182,2003,Tibet,0.48355213057131513,0.28698032561264253
183,2003,Xinjiang,0.47872656769199484,0.2987904191009084
184,2003,Yunnan,0.47925919697241454,0.3056645852982497
185,2003,Zhejiang,0.5325150964437583,0.41218584415264764
186,2004,Anhui,0.5015368381528855,0.3916263463121327
187,2004,Beijing,0.531203567196967,0.3402739654100424
188,2004,Chongqing,0.4847694534152996,0.26328269826012707
189,2004,Fujian,0.5064744407085262,0.3333751167924137
190,2004,Gansu,0.51138137828771,0.2995583940299654
191,2004,Guangdong,0.46707142491305137,0.24468782079464443
192,2004,Guangxi,0.4538391076390674,0.24337290178457235
193,2004,Guizhou,0.44360626638460143,0.2620913875916636
194,2004,Hainan,0.4394995566257072,0.24101980967714742
195,2004,Hebei,0.5108029756646391,0.3358204651960356
196,2004,Heilongjiang,0.44948227948996916,0.3134572698736159
197,2004,Henan,0.4870988453470336,0.3291089093859324
198,2004,Hubei,0.4871091144366704,0.36763913378832574
199,2004,Hunan,0.48268679694554806,0.3394247403432152
200,2004,Inner Mongolia,0.4835253060233749,0.33488489365298574
201,2004,Jiangsu,0.5215215100079122,0.4122491117900007
202,2004,Jiangxi,0.4729585279194889,0.342698809781906
203,2004,Jilin,0.45162192182009037,0.30087035640156096
204,2004,Liaoning,0.47525974118453945,0.3334524830399075
205,2004,Ningxia,0.4970799540922656,0.3576559789959304
206,2004,Qinghai,0.4762556904880451,0.33958415339257003
207,2004,Shaanxi,0.505927592433176,0.35803927245276157
208,2004,Shandong,0.49941889731721045,0.33567524447625585
209,2004,Shanghai,0.5543101028891699,0.4327179985539505
210,2004,Shanxi,0.46920924116061963,0.31673176891146704
211,2004,Sichuan,0.49089035498662764,0.2943354521946664
212,2004,Tianjin,0.5172917106079902,0.32206659345882244
213,2004,Tibet,0.4880090224324377,0.341155210837294
214,2004,Xinjiang,0.48806576480537817,0.35250815396302476
215,2004,Yunnan,0.4875130317458621,0.31160876553219685
216,2004,Zhejiang,0.5323164935431014,0.41301099601537516
217,2005,Anhui,0.4949031612537074,0.3812966940001507
218,2005,Beijing,0.5930930851508159,0.4784383284914945
219,2005,Chongqing,0.5657210225367686,0.4477925135684337
220,2005,Fujian,0.552785453507998,0.44609559373822627
221,2005,Gansu,0.6467964302425336,0.5383513259114204
222,2005,Guangdong,0.5359476153304439,0.3937259616299851
223,2005,Guangxi,0.49875018562686374,0.40036176669259
224,2005,Guizhou,0.3845390991865561,0.30038436917639544
225,2005,Hainan,0.43417557025566905,0.34154380003040546
226,2005,Hebei,0.5116827905628306,0.40421509995425464
227,2005,Heilongjiang,0.2386172212116347,0.16311135001805066
228,2005,Henan,0.5174053178461414,0.421417539533102
229,2005,Hubei,0.500544287319908,0.3901275491729746
230,2005,Hunan,0.5277212219610542,0.42663642779009503
231,2005,Inner Mongolia,0.5775903786410687,0.4937556402542724
232,2005,Jiangsu,0.6110460879333482,0.5040749576945353
233,2005,Jiangxi,0.4610363462677799,0.3780059635129167
234,2005,Jilin,0.5495526700163753,0.45106346072723286
235,2005,Liaoning,0.6084562146495348,0.5083356250677411
236,2005,Ningxia,0.5842731658520994,0.4930409736933915
237,2005,Qinghai,0.4253494603843961,0.28655778760320255
238,2005,Shaanxi,0.6088958414189363,0.5133658377173711
239,2005,Shandong,0.6562280464814715,0.5615884524817579
240,2005,Shanghai,0.5353353756453788,0.4258797989393838
241,2005,Shanxi,0.5639771749853824,0.47481413432130276
242,2005,Sichuan,0.6735154865307291,0.5702660852190682
243,2005,Tianjin,0.523364427135355,0.39500522926359455
244,2005,Tibet,0.49219359879209,0.3941550510849095
245,2005,Xinjiang,0.4561355254835645,0.36093873837007456
246,2005,Yunnan,0.5495320929084604,0.4459003525238815
247,2005,Zhejiang,0.647356874144128,0.530341930936065
248,2006,Anhui,0.42503372772629894,0.41512215473306224
249,2006,Beijing,0.4423116969698145,0.3562394013087359
250,2006,Chongqing,0.3705134630269822,0.12232833873642783
251,2006,Fujian,0.35144486366518707,0.1270978851729763
252,2006,Gansu,0.3980600789978943,0.13014501946777934
253,2006,Guangdong,0.40770284620626573,0.12976549139887017
254,2006,Guangxi,0.37842682233810077,0.11601153262933236
255,2006,Guizhou,0.46421119376426495,0.2768246952375789
256,2006,Hainan,0.454676104893488,0.23781330746213003
257,2006,Hebei,0.5139804004296795,0.32193604803850495
258,2006,Heilongjiang,0.48450783819186644,0.3096297656920732
259,2006,Henan,0.5181884301033987,0.30937803391870383
260,2006,Hubei,0.5284232454434283,0.39398209576830345
261,2006,Hunan,0.47386413742416816,0.3166307681036594
262,2006,Inner Mongolia,0.5090949485247658,0.3352487245535576
263,2006,Jiangsu,0.5552148422360041,0.4512039458323192
264,2006,Jiangxi,0.47633836341100244,0.3326306823945478
265,2006,Jilin,0.48365557221755023,0.3029973757643624
266,2006,Liaoning,0.5088356349362254,0.3609102154941089
267,2006,Ningxia,0.5208784948969535,0.387626431544565
268,2006,Qinghai,0.5071675510755772,0.3658941063374098
269,2006,Shaanxi,0.5487955570880438,0.3945634624804946
270,2006,Shandong,0.49617680976953044,0.31258296329832136
271,2006,Shanghai,0.5466320190952544,0.4702130706614973
272,2006,Shanxi,0.5203223405717703,0.33001038089124113
273,2006,Sichuan,0.5138405161645575,0.3226120759533028
274,2006,Tianjin,0.5409166104935605,0.33463722454684086
275,2006,Tibet,0.506168982497741,0.3599664041411499
276,2006,Xinjiang,0.5036650278270334,0.3756063140531293
277,2006,Yunnan,0.49944758718974325,0.32696510243650245
278,2006,Zhejiang,0.5391155504277405,0.43397711231245967
279,2007,Anhui,0.5678936481528137,0.45091739776583106
280,2007,Beijing,0.5585629342028279,0.4187410103510519
281,2007,Chongqing,0.5504802138798799,0.4031326760354618
282,2007,Fujian,0.5454581012819855,0.4599317064680873
283,2007,Gansu,0.5843806040570103,0.4950644343495205
284,2007,Guangdong,0.5044038096171293,0.40861782623475706
285,2007,Guangxi,0.469275173417453,0.37722364520011453
286,2007,Guizhou,0.49671595774576066,0.42290198314595595
287,2007,Hainan,0.4806190811973833,0.32754070894903653
288,2007,Hebei,0.5386887917304358,0.38102035045231974
289,2007,Heilongjiang,0.5241438998088653,0.38234367441225253
290,2007,Henan,0.5583781534848964,0.3780112282625283
291,2007,Hubei,0.5559181467834752,0.42658380319740274
292,2007,Hunan,0.5059154533511013,0.3589971315815746
293,2007,Inner Mongolia,0.5485544965771214,0.4084077836949431
294,2007,Jiangsu,0.583601719349295,0.48847719753380636
295,2007,Jiangxi,0.5086047264461688,0.37287861426805485
296,2007,Jilin,0.5195858730047624,0.3711825454552378
297,2007,Liaoning,0.536622818045665,0.4055032782320364
298,2007,Ningxia,0.5610717922266244,0.4391568443001701
299,2007,Qinghai,0.5384458745068571,0.4111306840349221
300,2007,Shaanxi,0.582344709940761,0.4395875718086039
301,2007,Shandong,0.5230169582328165,0.3715342010589183
302,2007,Shanghai,0.5750294854023835,0.504892290109725
303,2007,Shanxi,0.5540703723514042,0.39792113491391345
304,2007,Sichuan,0.5477547978197974,0.39596482522522897
305,2007,Tianjin,0.5639914776704176,0.3952999165952961
306,2007,Tibet,0.534509359426162,0.4068994342337269
307,2007,Xinjiang,0.5205907666041986,0.3990979330256111
308,2007,Yunnan,0.5094178992821174,0.3613865542432222
309,2007,Zhejiang,0.5732209722830189,0.4750546967112778
310,2008,Anhui,0.5511886357751218,0.46261783019460034
311,2008,Beijing,0.5639085919501381,0.4371438397932078
312,2008,Chongqing,0.5546207537971373,0.42836350260378236
313,2008,Fujian,0.5497807473115243,0.44395428777850726
314,2008,Gansu,0.5632373620975315,0.4730204893795868
315,2008,Guangdong,0.4933258275139408,0.36272762411526893
316,2008,Guangxi,0.4523315332953576,0.337029750333673
317,2008,Guizhou,0.48414634417309066,0.38803568885868855
318,2008,Hainan,0.4865643334455785,0.15436725596509063
319,2008,Hebei,0.5519843329383547,0.14526311146638538
320,2008,Heilongjiang,0.539661638729038,0.15348468846347818
321,2008,Henan,0.5691858821610105,0.16415262772150555
322,2008,Hubei,0.5671595542050528,0.15882296348644842
323,2008,Hunan,0.5149966789848446,0.370445909206859
324,2008,Inner Mongolia,0.5640567924194418,0.4266495100771203
325,2008,Jiangsu,0.5957242437047003,0.500686306493395
326,2008,Jiangxi,0.5222585508520052,0.38865035691622646
327,2008,Jilin,0.5310062931322419,0.3849967788858098
328,2008,Liaoning,0.5510186487246802,0.423510268465438
329,2008,Ningxia,0.5733242480279226,0.45686209190488974
330,2008,Qinghai,0.5502460147234816,0.43068610067555035
331,2008,Shaanxi,0.5942361954190304,0.4569693859782434
332,2008,Shandong,0.5369679827672793,0.38874930111914763
333,2008,Shanghai,0.5870835934813602,0.516601870613942
334,2008,Shanxi,0.5692529689674416,0.41474743473467024
335,2008,Sichuan,0.560680384058748,0.42572763488970716
336,2008,Tianjin,0.5771024467747319,0.41305548567748634
337,2008,Tibet,0.543222940516571,0.4222309919872372
338,2008,Xinjiang,0.5466358709896689,0.44108305513925433
339,2008,Yunnan,0.5426278556939635,0.4222090410226477
340,2008,Zhejiang,0.5853396939635392,0.48899688681944187
341,2009,Anhui,0.5798972817038032,0.4613945016662153
342,2009,Beijing,0.5779834261708071,0.43062617355973004
343,2009,Chongqing,0.5673719059517711,0.41702128993569254
344,2009,Fujian,0.5623912283042459,0.4389872476124452
345,2009,Gansu,0.5874761562819548,0.44508866478917913
346,2009,Guangdong,0.5078035032222838,0.350673674918815
347,2009,Guangxi,0.47958902152975147,0.3317541925098343
348,2009,Guizhou,0.5108697401183143,0.38368750329104967
349,2009,Hainan,0.4912167418528195,0.34771397799760906
350,2009,Hebei,0.5578743268548876,0.39065895477203616
351,2009,Heilongjiang,0.553839968180783,0.40186183285263855
352,2009,Henan,0.5790323289610259,0.3839019774814684
353,2009,Hubei,0.5755930918189073,0.437654157940194
354,2009,Hunan,0.5207152310241427,0.3646487468681445
355,2009,Inner Mongolia,0.5669257392352105,0.41824562323891884
356,2009,Jiangsu,0.6011195299921008,0.5000374457734666
357,2009,Jiangxi,0.5290511307928923,0.3871748904239479
358,2009,Jilin,0.5507783454187757,0.3900603546494905
359,2009,Liaoning,0.5516408924102502,0.4107160547863404
360,2009,Ningxia,0.5718808778461446,0.43394865338164923
361,2009,Qinghai,0.5571141767127121,0.4238359882299188
362,2009,Shaanxi,0.5941240487208531,0.4382251233484302
363,2009,Shandong,0.5425751143865214,0.38097829855151527
364,2009,Shanghai,0.5923384035757288,0.5165631170289748
365,2009,Shanxi,0.5759087218928595,0.4100205350022551
366,2009,Sichuan,0.5550640439579683,0.41042873674604213
367,2009,Tianjin,0.5835817956756452,0.4059342075167356
368,2009,Tibet,0.5536030499547102,0.42151402888706235
369,2009,Xinjiang,0.5454030921417025,0.41974124965991116
370,2009,Yunnan,0.5233340638347173,0.3859403724021277
371,2009,Zhejiang,0.5907118299738185,0.48643775879086143
372,2010,Anhui,0.6762391779976576,0.5778470565340312
373,2010,Beijing,0.6441561707937695,0.6010317343906727
374,2010,Chongqing,0.6315281555695975,0.5216915525895561
375,2010,Fujian,0.6952219245180452,0.6022985763539385
376,2010,Gansu,0.6725934465546485,0.5838834224096597
377,2010,Guangdong,0.6564306414683311,0.5629652194183411
378,2010,Guangxi,0.5820126757599298,0.48231468379440773
379,2010,Guizhou,0.5943637941516927,0.5074298996811637
380,2010,Hainan,0.38917300791921966,0.3041555596186322
381,2010,Hebei,0.5640268170534257,0.3787289907430976
382,2010,Heilongjiang,0.6143985987419694,0.5137845101813961
383,2010,Henan,0.6333023750098359,0.5267780182697214
384,2010,Hubei,0.6469349152471806,0.5449564153631838
385,2010,Hunan,0.5624075945093536,0.45509385006130315
